title,artist,duration_ms,duration_min,url
24/7 365,elijah woods,167027,2.78,https://soundcloud.com/elijahwoods/247-365a
24/7 365 (sunset session),elijah woods,177633,2.96,https://soundcloud.com/elijahwoods/247-365-sunset-session
We Should Stick Together (Acoustic),elijah woods,140539,2.34,https://soundcloud.com/elijahwoods/we-should-stick-together-acoustic
We Should Stick Together,elijah woods,133956,2.23,https://soundcloud.com/elijahwoods/we-should-stick-together
Waves,Abandoned,214413,3.57,https://soundcloud.com/abandoned_official/ambyion-abandoned-waves-1
For You,Jack Willard,210651,3.51,https://soundcloud.com/jackwillard/for-you-1
wait for you,Lilly Era,204042,3.4,https://soundcloud.com/lillyera/wait-for-you
AKI & Robbie Hutton - Happy Then,Hot Vibes,123533,2.06,https://soundcloud.com/hot_vibes/aki-robbie-hutton-happy-then
Crossing Whites Bridge,Tom Eaton,188395,3.14,https://soundcloud.com/tom-eaton-4/crossing-whites-bridge
Dreams,Canyon City,240327,4.01,https://soundcloud.com/canyon-city/dreams
The Burden of Silence,ELMARG | Music Producer | Songwriter,209633,3.49,https://soundcloud.com/elsa-silva-954094127/the-burden-of-silence
This Love - Oh my Oh my where did you come from,Jonesy200,282279,4.7,https://soundcloud.com/keith-jones-281413858/this-love
Its fine,SugarSynth,243566,4.06,https://soundcloud.com/sugarsynthmusic/its-fine
ONLY YOU,MEDZ,225515,3.76,https://soundcloud.com/medzofficial/only-you
Wait For You,MEDZ,207047,3.45,https://soundcloud.com/medzofficial/8346ad5b-3877-4857-b26e-f462f1dcf4de
Wish I Knew,MEDZ,241241,4.02,https://soundcloud.com/medzofficial/medz-soundr-wish-i-knew
MEDZ & Aaron Shirk - Used To Love (feat. SheIsJules),MEDZ,254929,4.25,https://soundcloud.com/medzofficial/medz-aaron-shirk-used-to-love-feat-sheisjules
Compass (with April Bender),Man Cub,253675,4.23,https://soundcloud.com/man_cub/compass-with-april-bender
Still A Light (with Luxtides),Man Cub,210678,3.51,https://soundcloud.com/man_cub/still-a-light
Phantoms (feat. Allie Crystal),Man Cub,200020,3.33,https://soundcloud.com/man_cub/phantoms-feat-allie-crystal
Save Me From Myself (with Luma),Man Cub,222668,3.71,https://soundcloud.com/man_cub/save-me-from-myself-with-luma
The Way,Melinda Klotz Mercer,253910,4.23,https://soundcloud.com/melinda-klotz-mercer/the-way-wav
Hindsight by Philip Pinckney,Grace In Motion,182047,3.03,https://soundcloud.com/grace-in-motion/hindsight-by-philip-pinckney
Holding On by Philip Pinckney,Grace In Motion,214727,3.58,https://soundcloud.com/grace-in-motion/holding-on-online-audio
DDcore - You Cant Hurt Me,Mark Music Records,224026,3.73,https://soundcloud.com/markmusic-records/ddcore-you-cant-hurt-me
CRaymak Midnight Sky Elle Vee - How Do You,CRaymak,248189,4.14,https://soundcloud.com/craymakmusic/hdy
Flyh - Don’t Look Back,FHC Deep,199706,3.33,https://soundcloud.com/fhcdeep/flyh-dont-look-back
A Story Missing You,TheVuoristo,346044,5.77,https://soundcloud.com/thevuoristo/a-story-missing-you
Tu hai ke nahin - arjit singh,myrah007,333379,5.56,https://soundcloud.com/myrah007/tu-hai-ke-nahin-arjit-singh
All I Want Is You,TheVuoristo,236565,3.94,https://soundcloud.com/thevuoristo/all-i-want-is-you
Time to leave,Highlander on the run,216999,3.62,https://soundcloud.com/stewartmaclean7/time-to-leave-3
Broken skies,Highlander on the run,193045,3.22,https://soundcloud.com/stewartmaclean7/broken-skies-1
TOO TIRED,Voxveil,208091,3.47,https://soundcloud.com/voxveil/too-tired
TRANSACTION - AMBEINT SOUL,DAVID MUNDO,299886,5.0,https://soundcloud.com/mundo_media_world/transaction-ambeint-soul
Best of Deep House 2025 🌙 Chill Mix & Deep Feelings #3 | Emotional Deep House Mix 2025,Cristea Gabriel Music,1697228,28.29,https://soundcloud.com/cristea-gabriel-121415000/best-of-deep-house-2025-chill-mix-deep-feelings-3-emotional-deep-house-mix-2025
The Beauty in the Pain _ SNX.m4a,Hasan jawad,480026,8.0,https://soundcloud.com/hasan-jawad-862328931/the-beauty-in-the-pain-snx-1
THE WOMAN INSIDE,Jericho Records USA,243958,4.07,https://soundcloud.com/jerichorecordsusa/the-woman-inside-11
Bhula-Dena ❌How -Deep Is Your Love -Aftermorning_Mashup,MOIZ HAIDER,302681,5.04,https://soundcloud.com/rj-moiz/bhula-dena-how-deep-is-your
The Ambientalist - Wonders,The Ambientalist,252735,4.21,https://soundcloud.com/theambientalist/the-ambientalist-wonders
Cupido - The Fate Of Ophelia,Cupido,175830,2.93,https://soundcloud.com/cupidomusic/cupido-the-fate-of-ophelia
Lets Spend the Night Together,Soul Whisperer,308167,5.14,https://soundcloud.com/svetoslav-gavrilov-sig/lets-spend-the-night-together
DDcore - Mi Amor,Mark Music Records,185496,3.09,https://soundcloud.com/markmusic-records/ddcore-mi-amor
Not That Girl,Melinda Klotz Mercer,207517,3.46,https://soundcloud.com/melinda-klotz-mercer/not-that-girl
Think Twice Domestic Violence Anthem.,Belle J,234919,3.92,https://soundcloud.com/bellej-848793802/think-twice-domestic-violence-anthem
The Lollygaggers (1969) Yellowbelly - Overdrive [v2aS01],Max Vox,404872,6.75,https://soundcloud.com/boombigger/the-lollygaggers-1969
Love me forever,Paul Productions,181029,3.02,https://soundcloud.com/paul-scott-216456110/3b9532ad-ff8b-44d1-a33c-bc9718dfff9f
Down,Todd J McLean,368744,6.15,https://soundcloud.com/todd-j-mclean/down
Forever Young(Pop Ballad version),Paul Productions,260049,4.33,https://soundcloud.com/paul-scott-216456110/forever-young
Just Let Go,Melinda Klotz Mercer,215275,3.59,https://soundcloud.com/melinda-klotz-mercer/just-let-go
Endless Summer - Crying On The Dancefloor (Havarow Remix),Havarow,196232,3.27,https://soundcloud.com/havarowofficial/endless-summer-crying-on-the-1
Silent Night (For the Restless),Mike Baker,188108,3.14,https://soundcloud.com/mike-baker-162751807/silent-night-for-the-restless
FIRST KISS,The Stories She Tells,206968,3.45,https://soundcloud.com/sayit-2/first-kiss
HE SAID/SHE SAID,The Stories She Tells,201770,3.36,https://soundcloud.com/sayit-2/he-saidshe-said
What If You Never Left,Conny,295811,4.93,https://soundcloud.com/conny-631072737/what-if-you-never-left
Kiss and say goodbye,Paul Productions,225123,3.75,https://soundcloud.com/paul-scott-216456110/so-kiss-and-say-goodbye
Broken But Alive,᭙ꪖꪶꪖꪗ,239961,4.0,https://soundcloud.com/william-generoso-53111513/broken-but-alive
Dear Someone( Who Cares),᭙ꪖꪶꪖꪗ,247040,4.12,https://soundcloud.com/william-generoso-53111513/dear-someone-who-cares-2
Admire (Aurora),᭙ꪖꪶꪖꪗ,221675,3.69,https://soundcloud.com/william-generoso-53111513/aurora
The Way You Are,DJ FanjoG,270446,4.51,https://soundcloud.com/dj-fanjog/f1f412c3-988a-4306-87e5-c67949ecbccf
Foolish Young Heart,TheVuoristo,254511,4.24,https://soundcloud.com/thevuoristo/foolish-young-heart
MITRAZ - Kho Ke,Mohyuddin,189780,3.16,https://soundcloud.com/mahr-g-m-din/mitraz-kho-ke
Shikayat,Irfan Rehman,178521,2.98,https://soundcloud.com/irfanrehman/shikayat
Notebook: Safar Full Song,Joy,347851,5.8,https://soundcloud.com/joygain93/notebook-safar-full-song
Summer Vibe Mashup - Parth Dodiya _ Night Drive Mashup _  Travelling songs,zeeshankhan8185,323527,5.39,https://soundcloud.com/zeeshankhan8185/summer-vibe-mashup-parth
Kashish X Sahiba - Mashup | Ashish Bhatia | Aditya Rikhari | Uski Aankhon Mein Pehla Kajal,MR.SLOWED,418821,6.98,https://soundcloud.com/mr-slowed/kashish-x-sahiba-mashup-ashish
Rock Bottom - Talhah Anjum Asim Azhar Jokhay,Ahxd 💫,189727,3.16,https://soundcloud.com/dhhahxd/rock-bottom-talhah-anjum-asim-azhar-jokhay
Meri Zindagi Hai Tu _Asim azhar,Sadiq KHAN,226038,3.77,https://soundcloud.com/sadiq-khan-716025070/meri-zindagi-hai-tu-asim-azhar
Dooron Dooron Paresh Pahuja -,Aswiii,366132,6.1,https://soundcloud.com/honda-community-peshawar/dooron-dooron-paresh-pahuja
Chalo Door Kahin (Official Video) - Samar Jafri.mp3,Nida,164571,2.74,https://soundcloud.com/nida-nasir-562526653/chalo-door-kahin-official
Madawa | OST 🎶 | Nabeel Shaukal Ali & Maria Meer | ARY Digital,ARY Digital HD,286589,4.78,https://soundcloud.com/arydigitalhd/madawa-ost-nabeel-shaukal-ali-maria-meer-ary-digital
Zamaana Lage | Arijit Singh | Pritam | Faraz Creation,FARAZ CREATION,196180,3.27,https://soundcloud.com/faraz-creation-943374318/zamaana-lage-arijit-singh
Mausam | Arijit Singh | Pritam | Metro In Dino | Faraz Creation,FARAZ CREATION,254145,4.24,https://soundcloud.com/faraz-creation-943374318/mausam-arijit-singh-pritam
Sona Tu Metho Door Ho Gaya Hoke Sajan Majboor Gya Hai,Tooba Khalid,203102,3.39,https://soundcloud.com/tooba-khalid-949503360/sona-tu-metho-door-ho-gaya-song-sona-te-method-for-gya-a-hoke-sajan-majboor-gya-hai
Finding Her (Slowed + Reverb) |,FAROOQ 🪐,248294,4.14,https://soundcloud.com/farooq-ghadeeri/finding-her-slowed-reverb
SAJDE  Faheem Abdullah & Huzaif Nazar Slowed and Reverb,MVK,518034,8.63,https://soundcloud.com/muhammad-mvk-ii/sajde-faheem-abdullah-huzaif-nazar-slowed-and-reverb
Mahi Mera Dil Torda - Arijit Singh Album Dhokha Round D Corner.,Mustafa Nawaz Khattak,180167,3.0,https://soundcloud.com/mustafa-zahid-707035750/mahi-mera-dil-torda-arijit
Ae Yaad by Faheem Abdullah @theimaginarypoet #Artiste @Firststageomusic,usiishaikh,187037,3.12,https://soundcloud.com/usii-shaikh-292794683/ae-yaad-by-faheem-abdullah
Barsaat - Armaan Malik,Racks Tracks,223033,3.72,https://soundcloud.com/user-126180778-938195734/barsaat-armaan-malik
Teri Yaad - Faheem Abdullah_ Hyder Dar_ Zia,زين,617352,10.29,https://soundcloud.com/xpertitsolution0/teri-yaad-faheem-abdullah
Naqaab OST- Maria Meer | ARY DIGITAL,Music PK,242390,4.04,https://soundcloud.com/anas-shoaib-535802292/naqaab-ost-maria-meer-ary
Arz Kiya Hai x Jo Tum Mere Ho - Mashup (Full Version) _ Anuv Jain _ Shubhadip Dey(MP3_320K).mp3,zayn,181107,3.02,https://soundcloud.com/kakaratta50/arz-kiya-hai-x-jo-tum-mere-ho
Sanwal Yaar Piya (Original Score),Sadiq KHAN,304327,5.07,https://soundcloud.com/sadiq-khan-716025070/sanwal-yaar-piya-original
Midnight Memories Mashup | Long Drive 12AM,Qurratulain Shabbir,2510759,41.85,https://soundcloud.com/qsk-red/midnight-memories-mashup
Tu Meri Zindagi - Adayein - Sachet Parampara,_marshal,262034,4.37,https://soundcloud.com/foniboki/tu-meri-zindagi-adayein-sachet-parampara
Nadaan (OST) - Zara Madani & Faisal Kapadia,Musical Mind,290377,4.84,https://soundcloud.com/user-671129322/nadaan-ost-zara-madani-faisal
Dooriyan OST Jama_Taqseem Asim Azhar Shuja_Haider Mawra Hocane Talha Chahour HUM TV,Pakistani Track,185208,3.09,https://soundcloud.com/jahangir-hussain-642706322/dooriyan-ost-jama_taqseem-asim
Bombay Or Baarish 2 (Official Audio),AMAN,211879,3.53,https://soundcloud.com/aman8music/bombay-or-baarish-2-official-audio
Toh Kya Yeh Teh Hai - Zeeshan Ali,Zeeshan Ali,245338,4.09,https://soundcloud.com/thezeeshanaliofficial/toh-kya-yeh-teh-hai-zeeshan-ali-bigfoot-live-sessions-ghazal
Ishq x Jhol x Pal Pal Mashup 2025  Afusic  Maand  Jukebox  Latest Romantic Songs  DJ Aacash,Ourangzaib Khan,1948604,32.48,https://soundcloud.com/ourangzaib-khan/ishq-x-jhol-x-pal-pal-mashup
Husn,Anuv Jain,171337,2.86,https://soundcloud.com/anuvjainjatt/husn
Andron Kha Jana - Farhan Saeed,Musical Mind,225306,3.76,https://soundcloud.com/user-671129322/andron-kha-jana-farhan-saeed
Tere Naal - Bayaan (Slowed + Reverb),ᴏ ᴍ ᴇ ʀ 🪽,242991,4.05,https://soundcloud.com/ek-villen-764849315/tere-naal-bayaan-slowed-reverb
Humnava - Shreya Ghoshal,Kiran Rajani,186201,3.1,https://soundcloud.com/aline-coupan/humnava-shreya-ghoshal
Kho Gaye,Taaruk Raina,197799,3.3,https://soundcloud.com/taarukraina-music/kho-gaye
Mishri - Anuv Jain (Mittxl Flip),Mittxl,149551,2.49,https://soundcloud.com/mittxl/mishri-anuv-jain-mittxl-flip
Tere naal naal Rehna - Punjab nahi jaungi - Pakistani movie,Nancy,339282,5.65,https://soundcloud.com/nancy-neil/tere-naal-naal-rehna-punjab
Shikayatein - Tani Sandhu - Jaz Yb,Tani Sandhu,158224,2.64,https://soundcloud.com/tanisandhu/shikayatein-tani-sandhu-jaz-yb
Haasil - Sunny Khan Durrani | Urdu Rap,Sunny Khan Durrani,245682,4.09,https://soundcloud.com/sunnykhandurrani/haasil-sunny-khan-durrani-urdu-rap
MITRAZ - Nadiyon Sa,Asim Malik,191373,3.19,https://soundcloud.com/asim-malik-123886451/mitraz-nadiyon-sa
Kushagra & Vanshika Kashyap - Finding Her (KESLR Remix),KESLR,76643,1.28,https://soundcloud.com/keslr/kushagra-vanshika-kashyap-finding-her-keslr-remix
KASHISH Official Music Video Ashish Bhatia  Kashish Ratnani  Omkar Singh  Song 2024,@saeedglt,199262,3.32,https://soundcloud.com/hurambehmanb/kashish-official-music-video-ashish-bhatia-kashish-ratnani-omkar-singh-song-2024
KASHISH Ashish Bhatia  Kashish Ratnani  Omkar Singh - Ashish Bhatia.mp3,Nexxa,209737,3.5,https://soundcloud.com/sumit-thakur-351600039/kashish-ashish-bhatia-kashish
Haara - Darshan Raval,زين,335412,5.59,https://soundcloud.com/xpertitsolution0/haara-darshan-raval
Woh Ho Tum | Biryani | OST 🎶 | Waqar Ali | ARY Digital,ARY Digital HD,260101,4.34,https://soundcloud.com/arydigitalhd/woh-ho-tum-biryani-ost-waqar-ali-ary-digital
Boond Boond Mein (SongsMp3.Com),Farrukh Zeeshan,273318,4.56,https://soundcloud.com/farrukh-zeeshan-81018051/boond-boond-mein-songsmp3-com
Nafrat - Darshan Raval,زين,316970,5.28,https://soundcloud.com/xpertitsolution0/nafrat-darshan-raval
Im Done | Dil Mein Ab Koi Khayaal Bhi Nai Hai | Maan Panu | 2025,FᴀɴO Kᴀᴋᴀʀ 2.0🔐🖇️,177084,2.95,https://soundcloud.com/fano-kakar/im-done-dil-mein-ab-koi
NAZREIN,Gravero,142550,2.38,https://soundcloud.com/iamgravero/nazarien
Strangers - Asim Azhar Talha Anjum,Ahxd 💫,272118,4.54,https://soundcloud.com/dhhahxd/strangers-asim-azhar-talha-anjum
Na Ja - Asim Azhar Jokhay,Ahxd 💫,250149,4.17,https://soundcloud.com/dhhahxd/na-ja-asim-azhar-jokhay
Jind Mahi - Asim Azhar,Ahxd 💫,266658,4.44,https://soundcloud.com/dhhahxd/jind-mahi-asim-azhar
Tumhe Kitna Pyaar Karte (Audio) Bawaal _ Varun Janhvi _ Mithoon Arijit Manoj _ Sajid N Nitesh T.,HIFZAN,305345,5.09,https://soundcloud.com/yas-ifr/tumhe-kitna-pyaar-karte-audio
AFSOS - Anuv Jain ft. AP Dhillon | LIL AUZZI REMIX,LIL AUZZI,213185,3.55,https://soundcloud.com/austin-nadar-131247020/afsos-anuv-jain-ft-ap-dhillon
Kar Kar Mintaan | Ahsan Javed | Cover,Ammar,166400,2.77,https://soundcloud.com/ammar-pitafi-316131442/kar-kar-mintaan-ahsan-javed
Chalo Door Kahin - Samar Jafri,Rumi,164571,2.74,https://soundcloud.com/rumi-548428208/chalo-door-kahin-samar-jafri
SAJDE FAHEEM ABDULLAH ft Awais Malik,Awais Malik 2.0,321646,5.36,https://soundcloud.com/awais-malik-263336039/sajde-faheem-abdullah-ft-awais
Anuv Jain - Arz Kiya Hai,E.,351974,5.87,https://soundcloud.com/eesha-masood-459065488/anuv-jain-arz-kiya-hai
Im Done (Reply Version) Remixed,Rohit Singh,238263,3.97,https://soundcloud.com/soulfulrohitsingh/im-done-reply-version-remixed
Tera Hi Rahunga  New Hindi Song  Romantic Song  Love Song  New Song 2025  Romantic0pia.mp3,Azan Nadeem,237871,3.96,https://soundcloud.com/azan-nadeem-679499864/tera-hi-rahunga-new-hindi-song
Itna Pyaar Karo - DownloadMing.SE,Samira Najaf,297979,4.97,https://soundcloud.com/samira-najaf-807801976/itna-pyaar-karo-downloadmingse
Incurable Sadness,Ahxd7,294818,4.91,https://soundcloud.com/ahxd7/incurable-sadness-talha-anjum-umair
Jab Se Tu Ne Mjhe Tribute To Abida Parveen by Khamaaj,Khamaaj,467348,7.79,https://soundcloud.com/khamaaj-band-744352477/jab-se-tu-ne-mjhe-tribute-to-abida-parveen-by-khamaaj
Saiyaara X Dhun (Mashup),Rohit Singh,271073,4.52,https://soundcloud.com/soulfulrohitsingh/saiyaara-x-dhun-mashup
Aa Tujhe In Bahon Mein Le Lu Tere Bina Na Saans Loon,Sakib,186766,3.11,https://soundcloud.com/all-things-415616812/aa-tujhe-in-bahon-mein-le-lu-tere-bina-na-saans-loon
Since Tum - JANI Talha Anjum‬,Ahxd7,263262,4.39,https://soundcloud.com/ahxd7/jani-since-tum-ft-talhaanjum-prod-by-superdupersultan
Saathiyaa - Shreya Ghoshal Song  Slowed And Reverb Lofi Mix,REHAN KHAN KAKAR,397949,6.63,https://soundcloud.com/rehan_khan_389979224/saathiyaa-shreya-ghoshal-song-slowed-and-reverb-lofi-mix
Afsos Karoge,RED MUSIC LABEL,242024,4.03,https://soundcloud.com/latestsongs2021/afsos-karoge-asim-riaz
Ve Haaniyaan | Danny,Sonu Durrani,220212,3.67,https://soundcloud.com/sonu-durrani-918350576/ve-haaniyaan-danny
Dil Me Ab Koi Khayal Bhi Nahi Hai Song Ab (Maan Panu) Toh Tera Intezaar Hi Nahi Hai  Trending Song,Abiha_shahh,183092,3.05,https://soundcloud.com/abiha-nazar/dil-me-ab-koi-khayal-bhi-nahi
Afsos AP Dhillon,Songs 2025,739291,12.32,https://soundcloud.com/songs-2025-391967447/afsos-ap-dhillon
Nafrat_-_Darshan_Raval_,DOPAMINE 🚩,316970,5.28,https://soundcloud.com/user-399103459/nafrat-darshan_raval
HAVI Farasat Anees - Andaz E Karam,Farasat Anees,288026,4.8,https://soundcloud.com/farasatanees/akaram
Mera Dard - Maria Raza Sohni,Musical Mind,228336,3.81,https://soundcloud.com/user-671129322/mera-dard-maria-raza-sohni
Bewajah - Umer Farooq,Musical Mind,158877,2.65,https://soundcloud.com/user-671129322/bewajah-umer-farooq
Challa jab tak hai jaan,soniye,310938,5.18,https://soundcloud.com/user96784776u/challa-jab-tak-hai-jaan
Par Ab Jo Aayegi Tu- AUR,Qasim Qureshi,183745,3.06,https://soundcloud.com/qasim-qureshi-762997575/par-ab-jo-aayegi-tu-aur
Haar - Zain Avaan,Musical Mind,184163,3.07,https://soundcloud.com/user-671129322/haar-zain-avaan
Mere Dard Ka Bhi Tu Hi Sabab / Tere Dar Par Jao / haq haq mula haq - Atif Aslam,ℓαууℓα,199602,3.33,https://soundcloud.com/elegant-khan-224167804/mere-dard-ka-bhi-tu-hi-sabab
Piya O Re Piya - Atif Aslam Shreya Ghoshal [Veerdo Lofi Edit],Veerdo,212846,3.55,https://soundcloud.com/veerdomusic23/piya-o-re-piya-atif-aslam-shreya-ghoshal-veerdo-lofi-edit
Ishq Hai Ishq Hai,Syed Sabeer Nasir,312895,5.21,https://soundcloud.com/user-725112551/ishq-hai-ishq-hai
Pyaar Kyun Banaya - Nehaal Naseem (10.5 min loop),Music On Loop,626312,10.44,https://soundcloud.com/extended-music-420726816/pyaar-kyun-banaya-nehaal
Teri Yaad - Tere Ishk Mein,زين,183197,3.05,https://soundcloud.com/xpertitsolution0/teri-yaad-tere-ishk-mein
Meri Zindagi Hai Tu Drama |Full Ost Audio | Asim Azhar | Faraz Creation,FARAZ CREATION,226090,3.77,https://soundcloud.com/faraz-creation-943374318/meri-zindagi-hai-tu-drama-full
Bichadna,Mad Music,379115,6.32,https://soundcloud.com/mad-music-300592797/bichadna
Tere Ishk Mein _ Arijit Singh - A.R. Rahman,زين,350145,5.84,https://soundcloud.com/xpertitsolution0/tere-ishk-mein-arijit-singh-a
Awaara Angaara_ by Faheem Abdullah and Ar rehman,Sadiq KHAN,311171,5.19,https://soundcloud.com/sadiq-khan-716025070/awaara-angaara-by-faheem
Kar Kar Mintaan Yaar Diyaan,Faisal Naseem,166400,2.77,https://soundcloud.com/faisal-naseem-74579510/kar-kar-mintan-yaar-diyaan
Bekhabar Tu Kahaan - Mausiq,Musical Mind,266789,4.45,https://soundcloud.com/user-671129322/bekhabar-tu-kahaan-mausiq
Saya Figan - Murtaza Qizilbash,Musical Mind,283611,4.73,https://soundcloud.com/user-671129322/saya-figan-murtaza-qizilbash
